;GSDB_NO;B_P_RATIO;PRESSURE_RATIO;RATED_THRUST_KN_;HC_EI_T_O_G_KG_;HC_EI_C_O_G_KG_;HC_EI_APP_G_KG_;HC_EI_IDLE_G_KG_;HC_NUMBER_TEST;HC_NUMBER_ENG;HC_DP_FOO_AVG_G_KN_;HC_DP_FOO_SIGMA_G_KN_;HC_DP_FOO_MIN_G_KN_;HC_DP_FOO_MAX_G_KN_;HC_DP_FOO_CHARACTERISTIC_G_KN_;HC_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;HC_LTO_TOTAL_MASS_G_;CO_EI_T_O_G_KG_;CO_EI_C_O_G_KG_;CO_EI_APP_G_KG_;CO_EI_IDLE_G_KG_;CO_NUMBER_TEST;CO_NUMBER_ENG;CO_DP_FOO_AVG_G_KN_;CO_DP_FOO_SIGMA_G_KN_;CO_DP_FOO_MIN_G_KN_;CO_DP_FOO_MAX_G_KN_;CO_DP_FOO_CHARACTERISTIC_G_KN_;CO_DP_FOO_CHARACTERISTIC_OF_REG_LIMIT_;CO_LTO_TOTAL_MASS_G_;NOX_EI_T_O_G_KG_;NOX_EI_C_O_G_KG_;NOX_EI_APP_G_KG_;NOX_EI_IDLE_G_KG_;NOX_NUMBER_TEST;NOX_NUMBER_ENG;NOX_DP_FOO_AVG_G_KN_;NOX_DP_FOO_SIGMA_G_KN_;NOX_DP_FOO_MIN_G_KN_;NOX_DP_FOO_MAX_G_KN_;NOX_DP_FOO_CHARACTERISTIC_G_KN_;NOX_DP_FOO_CHARACTERISTIC_OF_ORIGINAL_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_2_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_4_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_6_STANDARD_;NOX_DP_FOO_CHARACTERISTIC_OF_CAEP_8_STANDARD_;NOX_LTO_TOTAL_MASS_G_;SN_T_O;SN_C_O;SN_APP;SN_IDLE;SN_NUMBER_TEST;SN_NUMBER_ENG;SN_MAX;SN_SIGMA;SN_RANGE_MIN;SN_RANGE_MAX;SN_CHARACTERISTIC;SN_CHARACTERISTIC_OF_REG_LIMIT_;FUEL_H_C_RATIO_MIN;FUEL_H_C_RATIO_MAX;FUEL_AROM_MIN_;FUEL_AROM_MAX_;FUEL_FLOW_T_O_KG_SEC_;FUEL_FLOW_C_O_KG_SEC_;FUEL_FLOW_APP_KG_SEC_;FUEL_FLOW_IDLE_KG_SEC_;FUEL_LTO_CYCLE_KG_;LOADS_POWER_EXTRACTION_KW_;AMBIENT_BARO_MIN_KPA_;AMBIENT_BARO_MAX_KPA_;AMBIENT_TEMP_MIN_K_;AMBIENT_TEMP_MAX_K_;HUMIDITY_MIN_KG_KG_;HUMIDITY_MAX_KG_KG_
0;1;2.64;13.9;15.6;0.114;0.128;4.26;20.04;3.0;3.0;53.4;1.3648235897417043;50.0;58.0;62.3;317.6;823.0;1.394;2.03;22.38;58.6;3.0;3.0;169.4;3.397460708166665;161.0;177.0;183.2;155.3;2612.0;15.25;13.08;5.9;2.82;3.0;3.0;40.5;1.2938656402811686;39.0;43.0;42.9;63.3;79.1;75.9;76.2;78.2;630.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;4.74601226993865;2.3186274509803924;8.550750716992377;1.587896299501851;6.078492509363296;9.03756554307116;9.979834416051471;46.3025721232547;1.9017672793854248;1.9062501691192648;17.0;17.0;0.205;0.173;0.067;0.024;85.0;0.0;96.7;98.1;285.0;288.0;0.0066;0.0087
1;1;2.64;14.3;16.5;0.062;0.072;1.41;9.04;4.0;4.0;24.0;1.3648235897417043;19.0;25.0;27.4;139.8;393.0;1.13;1.62;15.56;47.7;4.0;4.0;137.7;3.397460708166665;133.0;147.0;147.3;124.8;2254.0;19.15;16.02;6.92;3.72;4.0;4.0;51.4;1.2938656402811686;47.0;55.0;54.0;78.7;98.4;94.7;93.4;96.0;845.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;4.74601226993865;2.3186274509803924;8.550750716992377;1.587896299501851;6.078492509363296;9.03756554307116;9.979834416051471;46.3025721232547;1.9017672793854248;1.9062501691192648;17.0;17.0;0.225;0.186;0.072;0.026;92.0;0.0;97.0;97.3;294.0;313.0;0.0039;0.0073
2;1;0.85;18.4;66.64;0.12;0.14;1.5;43.6;2.0;1.0;134.9;1.3648235897417043;4.747518382352942;7.306158088235294;207.8;1060.0;8992.0;2.7;3.2;14.5;60.3;2.0;1.0;209.9;3.397460708166665;38.92056776556776;45.70531135531135;257.6;218.3;13989.0;19.1;16.3;7.0;3.6;2.0;1.0;65.1;1.2938656402811686;46.40532967032968;94.39452380952382;75.5;98.3;122.8;141.9;152.8;177.2;4338.0;33.0;35.0;27.0;8.0;1.0;1.0;35.0;1.587896299501851;6.078492509363296;9.03756554307116;45.1;170.3;2.0;2.0;19.3;19.3;1.15;0.975;0.35;0.13;464.0;0.0;103.0;103.0;293.0;293.0;0.01048;0.01048
3;1;2.2;19.45;117.6;0.7;0.8;2.7;13.3;7.0;4.0;41.4;8.6;4.747518382352942;7.306158088235294;47.2;241.0;4874.0;2.2;2.8;15.4;62.4;7.0;4.0;195.0;11.1;38.92056776556776;45.70531135531135;208.6;176.8;22932.0;16.5;13.5;6.3;3.3;7.0;4.0;47.1;6.6;46.40532967032968;94.39452380952382;49.5;62.7;78.4;98.8;112.2;140.4;5510.0;17.5;19.5;16.0;6.5;1.0;1.0;19.5;1.587896299501851;6.078492509363296;9.03756554307116;25.1;110.9;2.0;2.0;19.0;19.0;1.67;1.42;0.49;0.21;703.0;0.0;102.7;103.1;284.0;289.0;0.00748;0.00748
4;1;2.35;17.4;112.7;0.3;0.4;1.2;10.5;5.0;5.0;33.3;6.55;4.747518382352942;7.306158088235294;37.4;191.0;3753.0;2.8;3.7;11.8;54.0;5.0;5.0;180.5;33.4;38.92056776556776;45.70531135531135;191.7;162.5;20341.0;16.3;12.6;5.1;2.7;5.0;5.0;41.9;3.15;46.40532967032968;94.39452380952382;43.8;58.6;73.2;93.5;106.3;135.3;4720.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;1.0;1.0;22.9;1.587896299501851;6.078492509363296;9.03756554307116;29.5;128.7;2.0;2.0;18.6;18.6;1.52;1.3;0.5;0.215;691.0;0.0;102.6;102.7;292.0;294.0;0.00788;0.00788
5;1;2.3;17.0;107.5;0.4;0.5;1.9;12.7;2.0;2.0;40.8;5.0;4.747518382352942;7.306158088235294;53.1;270.9;4389.0;3.0;3.6;18.2;77.7;2.0;2.0;257.0;21.8;38.92056776556776;45.70531135531135;292.8;248.1;27627.0;14.5;11.6;5.1;2.9;2.0;2.0;36.7;2.5;46.40532967032968;94.39452380952382;40.4;54.5;68.2;87.4;99.3;127.0;4000.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;4.74601226993865;2.3186274509803924;8.550750716992377;1.587896299501851;6.078492509363296;9.03756554307116;9.979834416051471;46.3025721232547;2.0;2.0;18.0;18.0;1.42;1.1;0.42;0.207;629.0;0.0;102.3;102.6;289.0;291.0;0.01119;0.01119
6;1;5.0;30.85;156.9;0.12;0.12;0.2;0.3;3.0;1.0;0.9;1.3648235897417043;4.747518382352942;7.306158088235294;1.4;7.1;138.0;0.35;0.4;0.9;6.9;3.0;1.0;13.6;3.397460708166665;38.92056776556776;45.70531135531135;16.7;14.1;2123.0;37.0;31.5;11.8;5.8;3.0;1.0;74.2;1.2938656402811686;46.40532967032968;94.39452380952382;86.0;84.6;105.7;125.2;141.8;166.0;11648.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;3.0;1.0;13.0;1.587896299501851;6.078492509363296;9.03756554307116;16.7;80.0;2.0;2.0;19.0;19.0;1.739;1.431;0.489;0.178;657.0;0.0;102.9;104.0;281.0;285.0;0.00348;0.00607
7;13;4.48;30.8;154.6;0.1;0.13;0.79;1.32;4.0;4.0;3.04;1.3648235897417043;1.64;6.61;4.66;23.78;470.2;0.41;0.45;1.2;15.18;4.0;4.0;27.27;3.397460708166665;25.44;30.3;32.98;27.95;4216.1;30.52;23.33;8.96;4.92;4.0;4.0;53.6;1.2938656402811686;52.25;54.81;57.39;56.49;70.61;83.66;94.77;110.96;8287.0;6.75;7.82;5.06;0.23;4.0;4.0;7.82;1.587896299501851;6.835;9.37;8.6;40.94;1.95;1.95;14.9;14.9;1.532;1.279;0.511;0.1675;617.112;0.0;97.84;98.68;289.2;294.8;0.00595;0.01297
8;13;4.32;31.23;156.95;0.11;0.14;0.21;2.88;3.0;2.0;5.23;0.0;4.98;5.55;6.8;34.7;820.0;0.44;0.65;1.91;16.79;3.0;2.0;30.76;0.0;28.46;31.84;35.1;29.7;4825.0;32.7;25.52;9.31;4.3;3.0;2.0;50.34;0.0;46.7;53.6;55.4;54.5;68.1;80.7;91.7;105.4;7902.0;15.45;16.24;12.12;1.17;3.0;2.0;16.24;0.0;14.75;17.96;17.6;0.8;1.95;1.95;14.3;14.3;1.38;1.117;0.491;0.171;590.0;0.0;97.8;101.0;275.0;297.5;0.00267;0.0129
9;13;4.36;33.79;169.7;0.1;0.1;0.16;0.72;4.0;4.0;1.42;1.3648235897417043;1.4;1.46;1.62;8.27;240.7;0.38;0.4;1.07;12.91;4.0;4.0;22.03;3.397460708166665;21.1;23.17;23.57;19.97;3739.1;35.69;26.68;9.88;4.92;4.0;4.0;58.04;1.2938656402811686;55.71;60.94;60.99;56.69;70.87;81.78;91.66;105.7;9847.1;14.1;16.005;13.17;0.56;4.0;4.0;16.005;1.587896299501851;15.31;17.12;18.77;91.65;1.95;1.95;14.9;14.9;1.654;1.354;0.533;0.174;647.556;0.0;97.84;100.75;284.0;297.5;0.00595;0.01015
10;4;5.0;28.84;121.44;0.05;0.06;4.21;5.56;3.0;3.0;11.21;1.3648235897417043;10.1;12.3;13.1;66.7;1363.0;0.54;1.97;24.28;38.73;3.0;3.0;76.46;3.397460708166665;72.7;80.4;82.7;70.1;9291.0;20.81;15.59;7.53;4.36;3.0;3.0;38.23;1.2938656402811686;37.9;38.8;40.5;41.5;51.8;62.2;70.6;83.5;4648.0;0.8;0.7;0.7;0.7;3.0;3.0;0.75;1.587896299501851;0.3;1.6;0.8;3.7;1.93;1.94;18.0;19.2;1.265;1.033;0.351;0.115;453.0;0.0;97.9;98.0;292.8;296.7;0.00814;0.0131
11;8;5.1;27.7;117.0;0.02;0.02;0.05;1.75;7.0;3.0;2.58;0.37;2.18;2.91;3.01;15.4;302.0;0.25;0.16;3.07;30.94;7.0;3.0;46.81;2.6;43.8;48.7;50.6;42.9;5476.0;21.79;17.08;8.93;4.27;7.0;3.0;40.71;1.2;39.8;42.1;43.1;45.2;56.5;68.1;77.3;91.9;4763.0;13.1;9.8;2.1;2.1;7.0;3.0;13.07;4.1;8.4;16.2;14.37;63.4;1.92;1.93;16.2;17.5;1.213;0.986;0.331;0.108;429.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
12;22;5.1;27.7;117.0;0.0;0.0;0.01;1.59;3.0;1.0;2.3;1.3648235897417043;4.747518382352942;7.306158088235294;3.54;18.0;269.0;0.53;0.54;2.79;27.46;3.0;1.0;42.27;3.397460708166665;38.92056776556776;45.70531135531135;51.88;44.0;4945.0;22.9;17.68;9.37;4.22;3.0;1.0;42.08;1.2938656402811686;46.40532967032968;94.39452380952382;48.77;51.1;63.9;77.0;87.5;104.0;4923.0;7.122329283837266;5.618095166767745;2.222712836080103;1.1938067933582894;4.74601226993865;2.3186274509803924;8.550750716992377;1.587896299501851;6.078492509363296;9.03756554307116;9.979834416051471;46.3025721232547;1.935;1.935;17.7;17.7;1.213;0.986;0.331;0.108;429.0;0.0;96.61;96.87;294.7;302.9;0.0725;0.01011
13;11;5.1;27.7;117.0;0.02;0.02;0.05;1.75;7.0;3.0;2.58;0.37;2.18;2.91;3.01;15.4;302.0;0.2;0.16;3.07;30.94;7.0;3.0;46.81;2.6;43.8;48.7;50.6;42.9;5476.0;21.79;17.08;8.93;4.27;7.0;3.0;40.71;1.2;39.8;42.1;43.1;45.2;56.5;68.1;77.3;91.9;4762.0;13.1;9.8;2.1;2.1;7.0;3.0;13.07;4.1;8.4;16.2;14.37;63.4;1.92;1.93;16.2;17.5;1.213;0.986;0.331;0.108;429.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
14;11;5.1;27.7;117.0;0.02;0.02;0.05;1.75;7.0;3.0;2.58;0.37;2.18;2.91;3.01;15.4;302.0;0.2;0.16;3.07;30.94;7.0;3.0;46.81;2.6;43.8;48.7;50.6;42.9;5476.0;21.79;17.08;8.93;4.27;7.0;3.0;40.71;1.2;39.8;42.1;43.1;45.2;56.5;68.1;77.3;91.9;4762.0;13.1;9.8;2.1;2.1;7.0;3.0;13.07;4.1;8.4;16.2;14.37;63.4;1.92;1.93;16.2;17.5;1.213;0.986;0.331;0.108;429.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
15;11;5.1;27.7;117.0;0.02;0.02;0.05;1.75;7.0;3.0;2.58;0.37;2.18;2.91;3.01;15.4;302.0;0.2;0.16;3.07;30.94;7.0;3.0;46.81;2.6;43.8;48.7;50.6;42.9;5476.0;21.79;17.08;8.93;4.27;7.0;3.0;40.71;1.2;39.8;42.1;43.1;45.2;56.5;68.1;77.3;91.9;4762.0;13.1;9.8;2.1;2.1;7.0;3.0;13.07;4.1;8.4;16.2;14.37;63.4;1.92;1.93;16.2;17.5;1.213;0.986;0.331;0.108;429.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
16;11;5.1;27.7;117.0;0.02;0.02;0.05;1.75;7.0;3.0;2.58;0.37;2.18;2.91;3.01;15.4;302.0;0.2;0.16;3.07;30.94;7.0;3.0;46.81;2.6;43.8;48.7;50.6;42.9;5476.0;21.79;17.08;8.93;4.27;7.0;3.0;40.71;1.2;39.8;42.1;43.1;45.2;56.5;68.1;77.3;91.9;4762.0;13.1;9.8;2.1;2.1;7.0;3.0;13.07;4.1;8.4;16.2;14.37;63.4;1.92;1.93;16.2;17.5;1.213;0.986;0.331;0.108;429.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
17;11;5.5;22.4;91.6;0.03;0.03;0.08;3.84;7.0;3.0;6.26;0.63;5.55;6.69;7.31;37.3;572.0;0.15;0.23;5.03;43.31;7.0;3.0;73.44;3.2;69.8;75.3;79.4;67.3;6729.0;15.61;13.5;8.0;3.8;7.0;3.0;32.59;1.1;31.5;33.7;34.5;40.7;50.9;62.9;71.5;87.5;2987.0;8.7;6.8;2.1;2.1;7.0;3.0;8.66;2.2;7.1;11.1;9.52;39.3;1.92;1.93;16.2;17.5;0.896;0.746;0.268;0.094;348.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
18;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
19;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
20;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
21;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
22;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
23;4;5.1;27.8;116.99;0.03;0.06;4.73;5.88;3.0;3.0;12.21;1.3648235897417043;11.1;13.4;14.2;72.7;1425.0;0.77;2.51;26.07;39.93;3.0;3.0;81.39;3.397460708166665;77.1;85.9;88.0;74.6;9495.0;19.2;14.77;7.26;4.27;3.0;3.0;36.24;1.2938656402811686;36.0;36.8;38.4;40.2;50.2;60.5;68.7;81.7;4233.0;0.7;0.7;0.7;0.7;3.0;3.0;0.71;1.587896299501851;0.3;1.6;0.7;3.1;1.93;1.94;18.0;19.2;1.203;0.989;0.334;0.113;438.0;0.0;97.9;98.0;292.8;296.7;0.00814;0.0131
24;11;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5231.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
25;3;5.0;28.63;121.44;0.1;0.1;0.1;1.7;3.0;1.0;2.76;1.3648235897417043;4.747518382352942;7.306158088235294;4.3;21.9;335.0;0.2;0.5;1.4;17.9;3.0;1.0;28.3;3.397460708166665;38.92056776556776;45.70531135531135;34.7;29.4;3436.0;30.9;23.7;11.0;4.8;3.0;1.0;55.27;1.2938656402811686;46.40532967032968;94.39452380952382;64.1;65.9;82.4;98.9;112.4;133.0;6719.0;15.7;12.1;0.0;0.0;3.0;1.0;15.7;1.587896299501851;6.078492509363296;9.03756554307116;20.2;90.0;1.86;1.97;16.9;17.7;1.284;1.043;0.349;0.116;456.0;0.0;97.8;98.0;294.0;297.0;0.01;0.0157
26;8;5.1;29.0;121.4;0.03;0.02;0.05;1.54;7.0;3.0;2.25;0.35;1.88;2.56;2.62;13.4;273.0;0.31;0.17;2.82;29.39;7.0;3.0;43.8;2.5;41.0;45.6;47.4;40.2;5320.0;23.94;17.89;9.09;4.36;7.0;3.0;43.09;1.1;42.4;44.4;45.6;46.5;58.2;69.7;79.2;93.6;5232.0;13.4;11.2;2.1;2.1;7.0;3.0;13.38;4.5;8.4;16.9;14.72;65.6;1.92;1.93;16.2;17.5;1.293;1.031;0.343;0.11;444.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
27;8;5.1;27.61;116.99;0.1;0.1;0.1;1.9;3.0;1.0;3.06;1.3648235897417043;4.747518382352942;7.306158088235294;4.7;24.0;361.0;0.2;0.6;1.6;18.8;3.0;1.0;30.33;3.397460708166665;38.92056776556776;45.70531135531135;37.2;31.5;3533.0;28.8;22.5;10.8;4.7;3.0;1.0;52.64;1.2938656402811686;46.40532967032968;94.39452380952382;61.0;64.0;80.1;96.6;109.7;130.5;6149.0;14.7;11.9;0.0;0.0;3.0;1.0;14.7;1.587896299501851;6.078492509363296;9.03756554307116;18.9;83.4;1.86;1.97;16.9;17.7;1.221;0.999;0.338;0.113;441.0;0.0;97.8;98.0;294.0;297.0;0.01;0.0157
28;3;5.1;27.61;116.99;0.1;0.1;0.1;1.9;3.0;1.0;3.06;1.3648235897417043;4.747518382352942;7.306158088235294;4.7;24.0;361.0;0.2;0.6;1.6;18.8;3.0;1.0;30.33;3.397460708166665;38.92056776556776;45.70531135531135;37.2;31.5;3533.0;28.8;22.5;10.8;4.7;3.0;1.0;52.64;1.2938656402811686;46.40532967032968;94.39452380952382;62.2;65.3;81.7;96.6;111.9;133.0;6149.0;14.7;11.9;0.0;0.0;3.0;1.0;14.7;1.587896299501851;6.078492509363296;9.03756554307116;18.9;83.4;1.86;1.97;16.9;17.7;1.221;0.999;0.338;0.113;441.0;0.0;97.8;98.0;294.0;297.0;0.01;0.0157
29;11;5.3;25.6;107.6;0.02;0.03;0.06;2.3;7.0;3.0;3.51;0.45;3.01;3.88;4.09;20.9;377.0;0.18;0.15;3.68;34.71;7.0;3.0;54.38;2.8;51.2;56.4;58.8;49.8;5854.0;18.93;15.6;8.6;4.09;7.0;3.0;37.11;1.2;36.1;38.5;39.3;43.1;53.9;65.5;74.5;89.5;3996.0;12.1;8.7;2.1;2.1;7.0;3.0;12.07;3.4;8.3;14.7;13.28;57.2;1.92;1.93;16.2;17.5;1.086;0.895;0.308;0.103;398.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
30;8;5.5;30.2;133.4;0.03;0.02;0.05;1.37;7.0;3.0;1.8;0.29;1.48;2.06;2.1;10.7;240.0;0.38;0.2;2.53;27.92;7.0;3.0;37.35;2.2;34.9;39.0;40.4;34.2;4984.0;26.18;19.77;9.28;4.45;7.0;3.0;43.08;0.9;42.5;44.1;45.6;45.4;56.8;67.7;76.8;90.3;5749.0;14.9;12.9;2.1;2.1;7.0;3.0;14.9;5.5;8.6;18.3;16.4;75.0;1.92;1.93;16.2;17.5;1.318;1.063;0.347;0.109;448.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
31;8;5.5;31.3;137.9;0.04;0.02;0.05;1.22;7.0;3.0;1.6;0.27;1.31;1.85;1.87;9.5;221.0;0.45;0.23;2.33;26.72;7.0;3.0;35.32;2.1;32.9;36.9;38.2;32.4;4870.0;28.26;20.76;9.42;4.53;7.0;3.0;45.46;0.8;44.8;46.3;48.2;47.0;58.7;69.8;78.3;91.4;6268.0;15.5;13.1;2.1;2.1;7.0;3.0;15.5;5.7;8.9;19.2;17.1;78.9;1.92;1.93;16.2;17.5;1.385;1.107;0.358;0.111;463.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
32;8;5.4;32.6;142.3;0.05;0.02;0.05;1.1;7.0;3.0;1.43;0.26;1.15;1.67;1.67;8.5;204.0;0.54;0.25;2.14;25.59;7.0;3.0;33.47;2.0;31.2;35.0;36.2;30.7;4765.0;30.9;21.83;9.56;4.6;7.0;3.0;48.3;0.6;47.7;48.9;51.2;48.7;60.8;72.0;79.8;92.6;6875.0;16.0;13.4;2.1;2.1;7.0;3.0;16.0;6.2;8.9;20.2;17.6;81.9;1.92;1.93;16.2;17.5;1.462;1.153;0.369;0.113;478.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
33;8;5.7;27.3;120.1;0.02;0.02;0.05;1.92;7.0;3.0;2.61;0.36;2.21;2.93;3.05;15.6;314.0;0.25;0.16;3.24;32.07;7.0;3.0;44.84;2.4;42.0;46.6;48.5;41.1;5386.0;21.57;17.23;8.85;4.22;7.0;3.0;37.56;1.1;36.6;38.8;39.8;42.1;52.6;63.5;72.2;85.9;4511.0;13.4;9.9;2.1;2.1;7.0;3.0;13.4;4.5;8.4;16.9;14.7;65.3;1.92;1.93;16.2;17.5;1.142;0.939;0.316;0.102;407.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
34;8;6.0;23.1;97.9;0.03;0.03;0.08;3.55;7.0;3.0;5.31;0.55;4.68;5.7;6.2;31.6;520.0;0.15;0.2;4.94;41.77;7.0;3.0;64.82;2.9;61.5;66.5;70.1;59.4;6343.0;16.42;14.01;8.03;3.81;7.0;3.0;31.13;1.1;30.1;32.2;33.0;38.3;47.9;59.0;67.0;81.7;3047.0;9.7;8.0;2.1;2.1;7.0;3.0;9.7;2.1;8.0;12.1;10.7;44.9;1.92;1.93;16.2;17.5;0.894;0.743;0.264;0.092;343.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
35;8;5.9;24.3;104.5;0.02;0.03;0.07;2.93;7.0;3.0;4.24;0.48;3.7;4.61;4.95;25.3;440.0;0.17;0.17;4.35;38.39;7.0;3.0;57.45;2.7;54.3;59.3;62.1;52.6;5912.0;17.73;14.88;8.29;3.94;7.0;3.0;32.81;1.1;31.8;34.0;34.8;39.3;49.1;60.1;68.3;82.7;3363.0;11.3;8.4;2.1;2.1;7.0;3.0;11.3;2.6;8.3;12.9;12.4;53.0;1.92;1.93;16.2;17.5;0.965;0.8;0.279;0.095;361.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
36;8;5.7;27.3;120.1;0.02;0.02;0.05;1.92;7.0;3.0;2.61;0.36;2.21;2.93;3.05;15.6;314.0;0.25;0.16;3.24;32.07;7.0;3.0;44.84;2.4;42.0;46.6;48.5;41.1;5386.0;21.57;17.23;8.85;4.22;7.0;3.0;37.56;1.1;36.8;38.8;39.8;42.1;52.6;63.5;72.2;85.9;4511.0;13.4;9.9;2.1;2.1;7.0;3.0;13.4;4.5;8.4;16.9;14.7;65.3;1.92;1.93;16.2;17.5;1.142;0.939;0.316;0.102;407.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
37;8;6.0;22.7;96.1;0.03;0.03;0.08;3.76;7.0;3.0;5.66;0.57;5.01;6.06;6.61;33.7;544.0;0.15;0.21;5.12;42.82;7.0;3.0;67.11;2.9;63.7;68.8;72.6;61.5;6448.0;16.1;13.79;7.96;3.77;7.0;3.0;30.71;1.0;29.7;31.8;32.5;38.1;47.6;58.7;66.8;81.6;2950.0;9.7;7.0;2.1;2.1;7.0;3.0;9.7;2.1;8.0;12.1;10.7;44.7;1.92;1.93;16.2;17.5;0.875;0.727;0.26;0.091;338.0;0.0;97.6;98.5;277.0;293.0;0.0015;0.00628
